year,region,init_depth,breed_season_depth,recession,pre_recession,post_recession,dry_days,reversals
1995,2a,108.199737717017,63.288228299057,0.330473719771744,0.537130913373022,0.243341807963865,27.1330292664386,45.9821360699354
1995,coastalenp,54.5842135786538,40.6761647138336,0.00880363653162969,0.177669003341483,-0.0743063307679789,32.5599268069533,51.7276608722171
1995,inlandenp,40.0038045390179,26.6837286507362,0.0294637088440999,0.171610214893363,-0.0409915483970285,250.631269592476,33.1730995297806
1996,1,45.7616839014007,33.1678462288053,0.0650843899340351,0.218521814719534,-0.0144663073098389,49.2795545402627,50.4094802969732
1996,3an,41.18661612895,21.808088682942,-0.113261619079795,0.474382886221396,-0.404382064355798,54.8638625056536,55.4233378561737
1996,3ase,113.839066760788,80.0612475864674,0.0239772871519674,0.628291241329394,-0.274779771759645,0,54.3005464480874
1996,3b,52.8953034229294,34.3851017967041,0.0707155016588744,0.319062646202665,-0.052182437721234,2.98385794995964,33.7554479418886
1996,3as,80.4384835126826,50.7450836332654,0.0911543230503048,0.506827044903596,-0.115298408882841,0.711154481309113,48.576790271731
1996,2b,75.9110508284755,60.4368971598553,-0.0407382259451773,0.439319277924916,-0.280940268958747,0.107541899441341,68.3659217877095
1996,2a,21.4508725278326,25.3358995691992,-0.269519841962481,0.109440948315485,-0.460553276615875,14.3983276320791,69.2500950209046
1996,coastalenp,43.4103411252486,25.7807326775829,0.00796627022088925,0.297438023290761,-0.13627581655149,38.6306800853919,49.8136627020433
1996,inlandenp,31.2211794059572,13.8272452649511,0.0527588284078457,0.282746361514831,-0.0628634576763094,222.683189655172,24.930446708464
1997,1,33.0882867870843,28.516346318223,0.0273135023713224,-0.0103946204174123,0.0410370636276806,35.5174186179326,47.6836093660765
1997,3an,21.273638997451,16.828676298404,-0.129145155424841,0.184080559546351,-0.285628650365651,71.571460877431,56.0275893260968
1997,3ase,84.7582213327099,73.03540047501,-0.127618141506988,0.188245844357308,-0.286227404137561,0,60.8734061930783
1997,3b,35.2805496720752,30.3819984758801,-0.0386150401267713,0.0603384418885145,-0.0890634821280376,2.93502824858757,43.2752219531881
1997,3as,56.4605875512069,46.5280883671343,-0.0312725023559738,0.139759480383302,-0.118713740599034,0.917730070559976,54.6605614772557
1997,2b,54.2009923284946,43.7470383982123,-0.12325055347482,0.178218179437104,-0.281406456576157,1.45391061452514,57.1801675977654
1997,2a,11.1839546426898,16.7564054292835,-0.235732014766598,0.0189931585500652,-0.363630180064073,50.30330672748,51.7031546940327
1997,coastalenp,26.0774653839171,21.4251637917812,-0.078971949921987,0.155404051893964,-0.199569415623057,25.1439463250991,56.8212869777371
1997,inlandenp,13.5629119831327,9.58753360680901,-0.0476359207400471,0.11366106002673,-0.127996719696755,248.7940830721,25.8505094043887
1998,1,57.4231277282819,37.045705076477,0.263282720014706,0.0138743928372807,0.410495702067081,29.2775556824672,38.8923472301542
1998,3an,42.5053856348032,26.5205945522439,0.21227177630968,0.0249645221433974,0.314777380421243,85.0092718227047,33.1413387607417
1998,3ase,109.840629827781,89.2814349537556,0.315501124054035,0.0921209515148158,0.436684077482334,0.0828779599271403,32.8952641165756
1998,3b,52.642296009818,46.9623059784454,0.154073443505598,-0.0838132043283087,0.270993896501822,2.78410008071025,35.3131557707829
1998,3as,77.4682029903946,58.7850845737925,0.27629502734983,0.0398665500839119,0.399935031694818,1.24095481158985,32.6411950157634
1998,2b,84.0077922757111,76.5732471664969,0.168502892861819,0.289201174643981,0.124493029397293,1.42877094972067,57.2164804469274
1998,2a,57.1752979158222,46.2875082678678,0.251615912854098,-0.302808161511437,0.559501955812155,53.539338654504,46.3523375142531
1998,coastalenp,42.8792177333669,28.4054623749306,0.144401123855436,0.0660739097511873,0.192274997531883,34.321439463251,39.8777066178713
1998,inlandenp,25.2263105676092,17.3417113741721,0.0860357815003431,0.0461336885922828,0.109917663247179,267.448765673981,22.8832288401254
1999,1,46.0650436253224,24.4801378120012,0.0442534755432955,0.217407408211173,-0.0433710736954255,58.9308966304969,37.016276413478
1999,3an,34.8915895818316,13.6674164470916,-0.00764299773925099,0.34599287743172,-0.183159327438725,134.870872908186,30.1413387607417
1999,3ase,107.969392828603,71.9566896684496,0.0733308270107343,0.476112280903686,-0.127762522810361,0.534608378870674,50.8788706739526
1999,3b,56.2270256578201,38.9288704068123,0.0762018811103352,0.146555083165144,0.0391896235291792,2.69733656174334,40.728813559322
1999,3as,71.5197516010252,44.7595916956507,0.0763444416932416,0.300744570223157,-0.0370010396402555,4.92148326077166,48.5454136015613
1999,2b,69.5501690869891,49.6525713645324,-0.0391992604865336,0.240357323479179,-0.178499764703506,2.18435754189944,53.377094972067
1999,2a,28.2241933279643,15.0041801951404,-0.158412016143617,0.258764588921443,-0.36477258697475,81.1908019764348,39.7928544279742
1999,coastalenp,33.9714830083867,20.7547612607444,-0.00692294933007562,0.140634023383266,-0.0800107346452857,46.2994815492528,55.7221713937176
1999,inlandenp,21.5739700908139,12.1650172029853,-0.000531017705571113,0.125694152618612,-0.0635214968065292,260.508522727273,30.1359717868339
2000,1,41.7300642657321,26.4116744384392,0.200161801646889,0.226697223369665,0.184297936434249,77.9614505996573,29.6581953169617
2000,3an,37.9990352663396,11.6328210080719,0.187428039576853,0.471174328791171,0.0465848774063844,189.815241971958,14.9875621890547
2000,3ase,114.790675971026,61.3307908254172,0.441841279589389,0.86186336997719,0.232191802663519,1.9344262295082,34.3178506375228
2000,3b,60.1448429591046,36.4487572233079,0.19183834109453,0.288416536612213,0.141376321688435,2.08393866020985,34.5782889426957
2000,3as,83.6536600650959,41.7583404654592,0.310007101095644,0.66812724045564,0.129435552503411,7.67767602462093,26.311364659961
2000,2b,78.4445503064374,74.6014850578425,0.0962804831014073,-0.000910240370558356,0.136379364482517,0.949720670391061,62.6717877094972
2000,2a,58.8826254681914,30.0505105494098,0.255468791563913,0.529663939758898,0.116324324144484,78.7483846446218,32.195743063474
2000,coastalenp,35.9588341310134,16.0678191530898,0.111775416246369,0.303734170244476,0.016639541803918,67.8261665141812,45.2451967063129
2000,inlandenp,29.4450166586518,12.7762402981333,0.110662203826476,0.221898559618073,0.0543303700634488,273.611873040752,18.162421630094
2001,1,28.4354160206445,9.02994003620265,0.105885126843358,0.411781272421667,-0.0473199255053892,159.46944603084,17.9988577955454
2001,3an,7.94227032120117,2.43204179224438,0.0195862694530054,0.112418314539733,-0.0259241846591553,310.434418815016,8.4760289461782
2001,3ase,66.7117309014437,40.4623101821773,0.119079709636525,0.443836601271221,-0.0436735565472749,6.72313296903461,34.0045537340619
2001,3b,32.2111351376488,14.3166516654064,0.0801489998739023,0.287258050678694,-0.0218971461803322,49.7001614205004,30.8333333333333
2001,3as,44.8158349651525,24.1850751897862,0.115302684386145,0.345678505906088,0.000360718750830784,22.5436120702597,29.9894910674073
2001,2b,58.8848044326186,28.8259630524098,0.220104111806905,0.399907415438148,0.129707813618125,7.9622905027933,32.0405027932961
2001,2a,16.3203814284333,7.27718875852306,0.0163452551235395,0.205399973676624,-0.0764068916694876,171.620296465222,22.5214747244394
2001,coastalenp,12.6361237969585,4.18896058746573,0.0120675874042459,0.16401148411557,-0.0605888714041545,158.277828606282,28.7755413235743
2001,inlandenp,9.59995817688519,2.0713677499772,0.0359343767915798,0.150228679588373,-0.0195212280935493,342.869220219436,5.88891065830721
2002,1,48.5412406289598,26.8619016419193,0.0829505889617906,0.061034792501912,0.0882630099665658,150.342661336379,36.7598515134209
2002,3an,24.4323102587869,11.7971262319477,-0.0128176117893735,0.0791847642963319,-0.0581945026224597,322.141791044776,30.9961555857078
2002,3ase,93.272714736466,62.1159629959202,0.060875640330966,0.223324751196536,-0.0213113110790704,7.23224043715847,44.5874316939891
2002,3b,48.2721778247701,30.9301885522071,0.0390125230470661,0.169890059632797,-0.0231834166595812,53.6432606941082,44.6573849878935
2002,3as,65.4765775801093,42.2899407634612,0.0272483121657127,0.181255923082295,-0.0505594587514561,22.0106590602012,42.3404894160036
2002,2b,82.7915676905456,59.2935131363067,0.162046675311355,0.100157025461596,0.192225716411512,9.28351955307263,49.4315642458101
2002,2a,18.4406247343776,13.9739049422962,-0.103658338898995,-0.17253300780514,-0.0735286844587743,187.207905739263,38.1098441657165
2002,coastalenp,28.9953790336311,13.0517756844189,-0.0917504992646204,0.262290451600631,-0.274377693057278,184.602927721866,42.9017993290637
2002,inlandenp,18.6680301601727,8.29759834582923,-0.0217764349179856,0.153194823049338,-0.107851073725048,371.715909090909,21.1354819749216
2003,1,53.7988585815778,32.8888107362742,0.109307746853981,0.332314883510656,0.000532687071185327,95.1599086236436,45.451170759566
2003,3an,23.5505880065117,17.3512185868393,-0.103882642272292,0.16288290819685,-0.236320753081719,215.916779737675,48.3699683401176
2003,3ase,88.1792955659126,74.7707404600081,-0.0893984539377736,0.230907443779571,-0.248686581665484,5.16666666666667,51.6010928961749
2003,3b,43.2281676377858,36.9461962340263,-0.0646835723546295,0.140065186673522,-0.166902659598108,43.4414850686037,49.9023405972559
2003,3as,63.9351905578787,48.4234015228277,-0.0310961465958052,0.270239950168728,-0.179494931302569,16.4590902266927,54.5305509683231
2003,2b,66.039017149856,58.6957921696479,-0.0861459377683253,0.0551891543690214,-0.164073631528148,8.89385474860335,61.231843575419
2003,2a,13.9048786518557,23.1888927963478,-0.213263703784162,-0.0690491794985205,-0.293146457959683,141.337894336754,66.3249714937286
2003,coastalenp,22.8115895976559,15.2391166001044,-0.0621144825724117,0.259614479434154,-0.219893516772214,146.08417200366,54.837450442208
2003,inlandenp,13.2588774103286,9.87276121009323,-0.0632829526262997,0.110355941986269,-0.149186088537793,334.342672413793,28.5542711598746
2004,1,46.5428269417336,25.529148255836,0.236250617293977,0.0746658392103631,0.312581937199158,57.8966304968589,26.7841233580811
2004,3an,21.5123914203618,10.2943630430263,0.0875750173185991,0.0484194369293036,0.105803033709975,182.150158299412,21.9950248756219
2004,3ase,88.7314120850276,56.3835866473361,0.376646850978139,0.219034730388885,0.451296974024631,2.25500910746812,25.1639344262295
2004,3b,42.3739114535057,30.0071572597322,0.173971385235701,0.0234666318861209,0.246471689617823,7.82647296206618,30.7146892655367
2004,3as,60.9451762979551,39.173642346904,0.234225680789955,0.120579966162321,0.288431555028256,7.320372316469,27.624680978832
2004,2b,74.1593128609258,40.4467840645357,0.382936440129816,0.288200369026611,0.427664388091871,11.5335195530726,29.6606145251397
2004,2a,17.4653758589463,10.1496046473903,0.0627643383024029,-0.062269352033616,0.118267173868583,135.348156594451,26.3306727480046
2004,coastalenp,24.2062487132886,13.3451583354041,0.0913749485847438,0.0527399200179992,0.107188508312938,109.853308935651,41.4632509911558
2004,inlandenp,21.8179037115977,9.17068270442598,0.106071955380032,0.126351058361395,0.0944895891051315,300.812695924765,10.9312304075235
2005,1,32.4306027833426,25.7477043996177,0.0113267851062829,0.204944537801011,-0.0834129358912885,57.62050256996,45.2609937178755
2005,3an,17.2863902657456,17.4950081797507,-0.273083141189235,0.207662316131961,-0.507441559827078,167.822026232474,49.9898236092266
2005,3ase,84.9525745301516,66.3037492659815,-0.217333348502841,0.40892199764344,-0.525829931628581,1.82058287795993,48.7786885245902
2005,3b,38.1032637749303,30.195701788231,-0.127603182500538,0.197481141593759,-0.289095117149733,8.35512510088781,48.8551251008878
2005,3as,57.2604539358943,44.1486387357197,-0.122387002500546,0.311051307173741,-0.336406072076243,4.96186758744933,43.3765200420357
2005,2b,80.7506544017259,61.1139242474149,-0.0641895955073462,0.4742063957013,-0.32781013705433,17.7835195530726,61.0307262569832
2005,2a,22.2999620020775,20.6048660174572,-0.259767434091316,0.266270150856949,-0.515038946894326,129.202964652223,52.2371721778791
2005,coastalenp,17.2590702316608,10.825015623855,-0.160652749548873,0.134301974750942,-0.310468372151815,107.456846599573,54.3308935651113
2005,inlandenp,13.8368239392961,6.31991370710616,-0.0779987608589885,0.188425835350665,-0.208208068100446,317.633620689655,20.6999412225705
2006,1,42.1208226298142,24.3463717422084,0.14744464749918,0.121190558375894,0.156729854131321,70.9531696173615,31.8503712164477
2006,3an,26.8753801308731,10.3410681706672,0.13845842221106,0.165610579457925,0.122673151357562,212.455902306649,17.5343735866124
2006,3ase,89.7164217005662,52.924096783451,0.341514159160642,0.285082998276356,0.36586972325226,4.27413479052823,25.3615664845173
2006,3b,49.3057076251728,30.262500183243,0.184685837397374,0.0739643271250535,0.238596543221503,18.7364810330912,32.0815173527038
2006,3as,62.9325891645655,37.0711973133961,0.231304059406702,0.160419934488429,0.263470594330437,12.7031977180604,27.400390331782
2006,2b,72.8454009967143,46.9347134717424,0.324954810844505,0.0216740351195419,0.470395264190447,21.7569832402235,31.7974860335196
2006,2a,35.5144538545917,12.8259429435129,0.141711794209131,0.310663640063988,0.0594584713564556,146.174838464462,27.6761687571266
2006,coastalenp,25.8436463214196,14.4674391780223,0.0281343834757691,0.0750961085277788,0.00952188787139067,126.925282098201,48.2195791399817
2006,inlandenp,22.282646143009,8.63785705769519,0.0822426036397044,0.143426359709369,0.0505522392641523,345.562597962382,13.673197492163
2007,1,43.5805226690357,17.2170291160159,0.180893149633831,0.255724388400065,0.148108257930573,74.2949743003998,27.3595088520845
2007,3an,10.9911119831142,2.80267187433211,0.0513310236467334,0.136879310684657,0.00959026478146709,278.316598824061,7.1318407960199
2007,3ase,69.2412541012512,37.5108592523059,0.234856345380327,0.312456231733923,0.196452669121673,16.1511839708561,26.9963570127505
2007,3b,36.4418120118665,20.6551646894644,0.0986941152583442,0.17011273476911,0.0626955848500906,27.1424535916061,35.9523809523809
2007,3as,49.2243301329751,25.9888384938676,0.173833456161638,0.267487045940638,0.129736019826142,29.299804834109,27.9339438522744
2007,2b,49.5197032736666,21.7076460263509,0.204024913408408,0.277247419524482,0.167806216902351,45.2555865921788,21.0893854748603
2007,2a,29.3671435215137,11.3878775016939,0.0958197144488069,0.220523338711345,0.0373166713427035,143.102242493349,22.4739642721399
2007,coastalenp,16.4867843674901,12.1934918334,-0.0576625881377926,0.10955928923689,-0.139549571957071,101.02165294297,52.5458981396767
2007,inlandenp,9.37539835066351,5.52814057531555,-0.0148219490328776,0.091088188193906,-0.0644051593245672,329.058973354232,20.0731778996865
2008,1,49.0907824661717,33.7993653460147,0.0927901829534909,0.118705988712649,0.0764153279918683,75.495145631068,36.7658480868075
2008,3an,6.50572963733578,11.1158108164774,-0.105487098293188,-0.0597730394948596,-0.133553955282864,360.641338760742,35.3842152872004
2008,3ase,61.5077074255883,59.1780426738969,-0.0160060934295685,-0.0437813878063068,-0.00275562543469483,16.4426229508197,62.2167577413479
2008,3b,28.2436329623785,22.5639165424522,-0.0106961535013435,0.126583249915864,-0.079511575747601,45.8954802259887,38.7154963680387
2008,3as,42.1731211604021,36.7485474074538,-0.00358174802280669,0.0582292848199513,-0.0356828202692076,30.9133763699144,43.1309112745834
2008,2b,50.7295041643707,45.5574274063405,0.0891256390411169,0.0707789095002767,0.093735744611289,47.891061452514,52.9078212290503
2008,2a,31.8154220726045,26.5353498094203,-0.0384134397398374,0.0728576778900925,-0.100384940796594,148.680729760547,47.4853667806918
2008,coastalenp,13.9591254602848,8.72923794811798,0.000335779703906371,0.0878397469324656,-0.0451802584679798,132.080207380299,41.9258920402562
2008,inlandenp,4.85838364506999,2.75998887471706,-0.034648436581773,0.0545252056340449,-0.0794376594956493,411.082190438871,12.529486677116
2009,1,47.9156650911393,23.0802076088338,0.0737206728711885,0.385258344697859,-0.0815481774493351,84.9200456881782,33.3452312964021
2009,3an,20.6887677148261,9.92774837213435,-0.0719001903245594,0.254063315351308,-0.231172070761315,300.072139303483,24.7582541836273
2009,3ase,85.2757634925495,53.7882652791496,-0.0143172424641236,0.420338387660334,-0.228683956565463,17.7969034608379,45.3469945355191
2009,3b,48.6332237914842,25.8432305767979,0.0729983867871086,0.283047423806379,-0.0305990346375415,51.2017756255044,38.8268765133172
2009,3as,63.2209976441401,35.5584186982901,0.0984460680798506,0.363892356369736,-0.0336361962431861,30.819096231797,38.1797027473352
2009,2b,78.5210651632128,43.6800270814617,0.0109142826006864,0.587065086959989,-0.269684490900022,54.0642458100559,48.0530726256983
2009,2a,16.4908470986053,13.4883406622949,-0.216442403975201,0.19968167412998,-0.41844237320447,181.419232231091,31.5275560623337
2009,coastalenp,24.4291468183236,10.9896712590247,-0.0447560880038756,0.271482496363342,-0.194893625696112,144.259530344617,48.4961878621531
2009,inlandenp,19.1277226676294,6.04239708305915,0.0205226925627195,0.267231651258161,-0.0996962732218922,388.735795454545,16.3372844827586
2010,1,44.8468384364208,38.4112859807165,0.101788859208252,0.0325038325976982,0.132856387681741,34.1896059394632,52.8595088520845
2010,3an,19.1149553689737,22.7757648642659,-0.03360175877748,0.0274773728619009,-0.0656521921259919,145.791497060154,55.5117593848937
2010,3ase,81.8372870690184,76.4862106263022,0.0389958300027992,0.153178648765674,-0.0211821558986495,5.15664845173042,46.3169398907104
2010,3b,40.1416107898186,39.553009279956,0.0233472510647215,0.0139263735722316,0.0258753948965989,26.6097659402744,42.4677158999193
2010,3as,53.9770323428784,48.9975074257226,0.0576643631665821,0.0839583696769864,0.0414488927717772,14.0457889205825,43.5730370815193
2010,2b,75.1416414356764,65.4091150962219,0.0456807205677851,0.104502345941081,0.0146860190165997,11.8896648044693,58.7918994413408
2010,2a,28.1114661152578,25.2341269679295,0.0219922049079193,0.150491534914436,-0.0423518961982916,123.216267578867,55.6423413150893
2010,coastalenp,25.8203341675517,14.6029587373189,0.0594928213714295,0.136802109985031,0.0164765931207668,112.116498932601,52.1036901494358
2010,inlandenp,12.8294093553035,9.82546264413818,0.00441446483321941,0.0584208135970389,-0.0232090193080028,317.984521943574,29.7174764890282
2011,1,34.6699768362693,13.0375408808995,0.191047586887996,0.235946609898831,0.164402234774418,106.352941176471,18.21987435751
2011,3an,9.27439353456329,2.68317950752082,0.0453734868509587,0.109628194663408,0.0134919127026205,224.264586160109,6.75146992311171
2011,3ase,59.011193016622,29.0104897430179,0.259447780142964,0.290024184677501,0.242964580584528,28.3724954462659,25.1302367941712
2011,3b,33.3421254685273,13.5153985252103,0.181383244710648,0.20375297252091,0.169708942873105,86.9580306698951,13.8389830508475
2011,3as,41.022533531859,18.2073438556119,0.187419076942292,0.254418527571661,0.153624200966482,52.778261522294,22.2948506230296
2011,2b,56.1524519467487,27.0603556793421,0.270162586385862,0.281945323558286,0.261442328653744,45.4245810055866,16.6564245810056
2011,2a,22.4605578513528,8.93771254099967,0.085959167202476,0.181789481937811,0.0375392966981504,162.276320790574,15.268719118206
2011,coastalenp,16.6385885848618,7.83113199650922,0.0697191985448181,0.130823147045897,0.0381618456383134,136.878621530955,38.1515706007929
2011,inlandenp,8.78017729618601,2.37306235344628,0.0415320168950888,0.112550384884342,0.00630570781770451,350.693083855799,5.22492163009404
2012,1,37.9433397503324,27.6959560396249,0.0571717834569482,0.208257988905184,-0.0198797361387336,110.038549400343,44.9900057110223
2012,3an,21.9001167500952,11.3688848458551,-0.00869233924915182,0.228428391898748,-0.127575340426275,233.778606965174,30.2926277702397
2012,3ase,79.7168638719236,65.2133957741611,-0.0541559416619034,0.250216057123103,-0.207545685203566,24.3151183970856,47.1174863387978
2012,3b,44.8916243706335,32.0481943159555,-0.0170532531026724,0.225592638803385,-0.139904344649542,98.9253430185634,40.4148506860371
2012,3as,63.03596086535,43.770014936392,0.0379619223657614,0.282943909779015,-0.0862429324997048,46.3167692538658,39.1822549166792
2012,2b,78.1678676285557,62.1669419654604,0.0225616142514476,0.236812110065048,-0.0872430158505005,39.9357541899441,40.6787709497207
2012,2a,39.8887770162341,22.1848372867249,-0.00504030113038171,0.436729959654617,-0.224889812616889,139.924743443558,47.003800836184
2012,coastalenp,24.9265575983714,16.6527225447821,-0.095590036404193,0.242327940613077,-0.264425953615847,116,61.2034156755108
2012,inlandenp,16.4826931581018,8.79741950769686,-0.0363696091375967,0.184245636504783,-0.147351827839333,359.034286833856,24.528605015674
2013,1,43.9276389443895,33.4378026916651,0.0663701638686482,0.0783291271333445,0.0594529513379585,104.103369503141,45.1778983438035
2013,3an,23.6438528032445,18.9196903080765,-0.104346992836565,0.154219300802805,-0.228294753769521,200.61171415649,49.3952962460425
2013,3ase,84.5022061457399,66.4621188024209,-0.0893086860613961,0.339118179053894,-0.296984625991793,23.6830601092896,58.1457194899818
2013,3b,45.9612598804046,30.7777711119954,0.0340904911707995,0.260129123787648,-0.0765257366633011,96.0221953188055,43.955205811138
2013,3as,60.3172098711578,44.6018569491445,0.0214175553153026,0.273720267986982,-0.102505405236846,44.1604864134514,43.1986188260021
2013,2b,85.0179650290718,60.9825057797518,0.0309926007393054,0.270991283307253,-0.093247881592763,39.6173184357542,58.9371508379888
2013,2a,37.5899384983227,26.6923268042252,-0.0770784387945935,0.327291231039528,-0.259013830088518,117.820980615735,56.8380843785633
2013,coastalenp,25.2229529364911,18.7982971263523,-0.0588037566640412,0.160887636493535,-0.171181947860253,97.2888075632815,59.0756328148826
2013,inlandenp,21.580320287344,11.3669707651399,-0.000581719057988694,0.221726171060758,-0.109938050188998,320.944357366771,25.2987852664577
2014,1,36.3349042856509,28.6097862229128,0.0618067170949358,-0.0851078445499778,0.128189116179682,18.3695031410622,44.9740148486579
2014,3an,15.4153644901657,9.96237977298817,0.0362245669530148,-0.028326515465834,0.0651394049110913,142.489823609227,33.0814111261872
2014,3ase,73.4184305298741,50.7334422039132,0.212294656178818,0.0547955023434494,0.287775777945319,1.45264116575592,43.7495446265938
2014,3b,52.6512081340208,29.2828352411684,0.187327336224612,0.221236079061185,0.16925059170501,9.66101694915254,29.8438256658596
2014,3as,54.0768013315469,32.5523763922759,0.178126169936178,0.161660905279767,0.183556172530739,15.1666416453986,35.5509683230746
2014,2b,74.741920279391,60.0002434544057,0.167891813505418,-0.140405482580795,0.306588892696956,3.65223463687151,50.0586592178771
2014,2a,29.8971170028866,19.6440290808934,0.0259586709899436,-0.0447191126335745,0.0488175126697633,65.9076396807298,49.7863930064614
2014,coastalenp,26.6537296556416,15.677572770858,0.0305782738046678,0.0971024922638797,-0.00555349038912899,56.0497102775236,53.3555962183593
2014,inlandenp,20.5131327103485,8.66039419744287,0.066540224689419,0.137585282826692,0.0310976102799781,247.898119122257,18.9342672413793
2015,1,52.811230845209,30.6675421483308,0.26808288202667,0.194545905487091,0.310611773798994,26.2647058823529,24.0988006853227
